Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Max. (°C),Air Temp. Avg. (°C),Humidity Min. (%),Humidity Max. (%),Humidity Avg. (%),Precip. Accumulated (mm),Precip. (mm),Wind Speed 2 m Avg. (km/h)
Mossleigh AGCM,14-Jun-10,8.29,17.29,13.341,45.08,83.2,60.81,197.9,0,16.181
Mossleigh AGCM,15-Jun-10,5.384,16.69,10.999,48.63,94.9,73.775,197.9,0,11.061
Mossleigh AGCM,16-Jun-10,7.45,10.93,9.462,73.1,92,86.467,203.5,5.6,14.927
Mossleigh AGCM,17-Jun-10,8.1,10.3,9.073,74.2,92.4,86.425,233.7,30.2,22.437
Mossleigh AGCM,18-Jun-10,7.76,15.88,11.484,48.2,94.4,70.203,234.4,0.7,6.478
Mossleigh AGCM,19-Jun-10,4.755,18.88,12.292,53.29,98.1,76.8,234.8,0.4,5.553
Mossleigh AGCM,20-Jun-10,6.056,23.16,15.329,35.35,96.1,66.342,234.9,0.1,7.197
Mossleigh AGCM,21-Jun-10,8.06,21.17,15.148,41.94,93.5,69.624,234.9,0,7.848
Mossleigh AGCM,22-Jun-10,7.46,22.3,14.799,44.07,95.3,72.56,234.9,0,6.487
Mossleigh AGCM,23-Jun-10,6.1,23.86,16.08,39.4,98,68.56,234.9,0,6.912
Mossleigh AGCM,24-Jun-10,7.23,25.2,17.499,31.52,94,58.007,234.9,0,6.935
Mossleigh AGCM,25-Jun-10,8.28,24.45,17.265,29.85,82.2,52.231,234.9,0,8.421
Mossleigh AGCM,26-Jun-10,5.504,23.77,15.929,30.94,96,61.373,234.9,0,8.02
Mossleigh AGCM,27-Jun-10,8,25.55,17.812,25.5,89.7,52.663,234.9,0,9.437
Mossleigh AGCM,28-Jun-10,7.81,26.52,19.471,30.79,88.2,50.697,234.9,0,11.837
Mossleigh AGCM,29-Jun-10,10.5,28.95,19.578,32.05,90.7,60.368,234.9,0,11.467
Mossleigh AGCM,30-Jun-10,5.266,24.06,16.932,13.73,83.9,42.719,234.9,0,18.335
Mossleigh AGCM,01-Jul-10,0.862,19.12,11.865,35.77,92.1,62.592,234.9,0,10.044
Mossleigh AGCM,02-Jul-10,5.414,19.03,12.295,35.94,90.6,66.987,235.5,0.6,7.177
Mossleigh AGCM,03-Jul-10,3.861,21.52,13.438,32.86,90.4,61.628,235.5,0,7.651
Mossleigh AGCM,04-Jul-10,5.811,20.15,12.555,37.67,90.3,66.498,237.2,1.7,10.453
Mossleigh AGCM,05-Jul-10,5.582,17.3,11.63,49.21,94.9,75.547,237.4,0.2,11.26
Mossleigh AGCM,06-Jul-10,5.158,21.54,13.918,39.36,95.3,66.997,238.3,0.9,9.397
Mossleigh AGCM,07-Jul-10,8.68,25.32,16.649,29.41,92.5,65.425,238.3,0,7.595
Mossleigh AGCM,08-Jul-10,9.78,28.2,18.935,24.95,95.9,62.514,238.4,0.1,7.104
Mossleigh AGCM,09-Jul-10,8.53,30.6,19.906,20.65,92.3,60.977,238.4,0,6.86
Mossleigh AGCM,10-Jul-10,13.07,21.29,15.997,56.15,95.6,81.109,242,3.6,8.994
Mossleigh AGCM,11-Jul-10,9.12,23.17,16.942,66.22,97.5,80.792,243.8,1.8,10.724
Mossleigh AGCM,12-Jul-10,8.04,25.81,15.681,30.5,95.6,74.444,247.3,3.5,13.22
Mossleigh AGCM,13-Jul-10,5.441,12.06,9.067,72.5,94.7,87.854,269.9,22.6,14.113
Mossleigh AGCM,14-Jul-10,10.23,22.7,15.856,49.6,93.7,74.942,270.4,0.5,11.732
Mossleigh AGCM,15-Jul-10,7.91,26.01,17.565,39.32,95.8,67.002,270.4,0,9.465
Mossleigh AGCM,16-Jul-10,8.96,25.58,15.704,46.27,96.3,79.282,270.6,0.2,8.97
Mossleigh AGCM,17-Jul-10,7.39,22.32,15.231,40.07,96.9,69.941,271.8,1.2,7.118
Mossleigh AGCM,18-Jul-10,11.75,21.54,16.72,49.23,86.7,64.115,274.4,2.6,8.825
Mossleigh AGCM,19-Jul-10,9.38,16.06,12.555,71.9,94.6,85.467,279,4.6,9.983
Mossleigh AGCM,20-Jul-10,10.22,21.13,14.895,46.82,94.1,72.865,279.1,0.1,5.245
Mossleigh AGCM,21-Jul-10,6.204,22.6,15.383,42.33,95.6,71.986,279.1,0,6.746
Mossleigh AGCM,22-Jul-10,7.41,22.52,15.832,45.26,95.9,72.805,279.1,0,8.919
Mossleigh AGCM,23-Jul-10,10,22.49,15.7,46.72,94.5,76.759,279.2,0.1,10.166
Mossleigh AGCM,24-Jul-10,6.1,27.14,17.571,34.99,98.5,69.012,279.2,0,7.175
Mossleigh AGCM,25-Jul-10,8.48,26.39,19.9,37.85,92.7,56.969,279.2,0,7.581
Mossleigh AGCM,26-Jul-10,8.77,24.1,16.659,55.81,97.7,76.256,286.4,7.2,6.37
Mossleigh AGCM,27-Jul-10,9.53,21.86,16.451,48.2,94.4,69.636,286.4,0,6.984
Mossleigh AGCM,28-Jul-10,11.52,26.68,19.32,38.14,93.6,69.134,286.4,0,8.79
Mossleigh AGCM,29-Jul-10,9.88,26.91,17.97,44.34,95.9,73.997,286.4,0,6.377
Mossleigh AGCM,30-Jul-10,7.81,25.9,16.825,45.05,96.9,74.031,286.4,0,7.177
Mossleigh AGCM,31-Jul-10,8.74,24.22,17.057,55.2,93.3,75.806,309.6,23.2,6.981
Mossleigh AGCM,01-Aug-10,9.52,21.88,15.484,65.16,97.3,85.025,317.3,7.7,5.093
Mossleigh AGCM,02-Aug-10,9.83,20.45,15.044,62.35,96.9,83.415,331.8,14.5,5.744
Mossleigh AGCM,03-Aug-10,8.67,19.14,14.256,59.73,95.4,79.055,331.9,0.1,8.408
Mossleigh AGCM,04-Aug-10,6.397,22.61,14.859,49.72,95.3,77.14,331.9,0,4.95
Mossleigh AGCM,05-Aug-10,6.04,23.18,16.291,51.35,98.3,75.864,331.9,0,8.465
Mossleigh AGCM,06-Aug-10,10.12,26.67,18.107,40.55,97.6,72.141,331.9,0,7.984
Mossleigh AGCM,07-Aug-10,6.915,25.61,16.87,37.06,96,68.85,331.9,0,5.653
Mossleigh AGCM,08-Aug-10,8.02,21.82,15.317,55.07,96.2,79.552,332,0.1,5.55
Mossleigh AGCM,09-Aug-10,5.064,25.27,16.342,34.7,97.8,69.151,332,0,4.97
Mossleigh AGCM,10-Aug-10,10.41,21.83,15.317,57.23,95.7,81.412,332.4,0.4,5.577
Mossleigh AGCM,11-Aug-10,8.44,21.49,14.937,59.16,97.8,84.659,335.9,3.5,5.477
Mossleigh AGCM,12-Aug-10,8.17,19.99,13.507,60.95,97.7,83.817,340,4.1,8.752
Mossleigh AGCM,13-Aug-10,9.89,15.65,12.418,80.7,93.9,86.604,344.5,4.5,15.896
Mossleigh AGCM,14-Aug-10,7.69,20.26,14.667,48.31,96.1,75.354,344.5,0,10.54
Mossleigh AGCM,15-Aug-10,4.462,23.57,15.065,40.6,97.6,72.844,344.6,0.1,5.226
Mossleigh AGCM,16-Aug-10,6.736,24.01,15.661,55.03,96.6,78.107,344.6,0,6.613
Mossleigh AGCM,17-Aug-10,8.82,16.32,13.216,78,98.8,90.237,344.6,0,7.413
Mossleigh AGCM,18-Aug-10,6.281,29.07,17.482,26.47,97.6,70.915,344.6,0,7.698
Mossleigh AGCM,19-Aug-10,11.82,25.71,18.309,41.05,94.4,66.109,349,4.4,9.18
Mossleigh AGCM,20-Aug-10,7.06,19.68,13.406,60.3,98.1,82.632,349,0,6.305
Mossleigh AGCM,21-Aug-10,5.355,19.97,11.645,59.78,98.7,86.78,349,0,4.942
Mossleigh AGCM,22-Aug-10,7.83,21.54,12.728,35.23,98.2,85.619,351.1,2.1,6.557
Mossleigh AGCM,23-Aug-10,5.208,18,11.4,44.43,92.2,70.36,351.6,0.5,7.023
Mossleigh AGCM,24-Aug-10,2.223,23.24,12.878,28.27,96.6,63.985,351.6,0,7.308
Mossleigh AGCM,25-Aug-10,4.272,28.97,17.808,24.09,95.4,56.497,351.6,0,9.4
Mossleigh AGCM,26-Aug-10,7.17,31.52,19.295,15.74,87.5,50.238,351.6,0,16.375
Mossleigh AGCM,27-Aug-10,5.334,20.42,12.233,25.39,93.3,63.588,355.2,3.6,8.247
Mossleigh AGCM,28-Aug-10,2.392,17.96,9.208,31,90.5,62.851,355.2,0,6.531
Mossleigh AGCM,29-Aug-10,4.657,8.99,6.694,80.1,94.3,89.154,359,3.8,5.481
Mossleigh AGCM,30-Aug-10,5.199,16.18,9.25,50.99,95.8,80.31,359.1,0.1,6.053
Mossleigh AGCM,31-Aug-10,-0.284,20.19,9.674,27.97,99.5,68.736,359.1,0,8.442
Mossleigh AGCM,01-Sep-10,3.527,15.61,9.933,51.53,93.5,69.413,359.1,0,12.079
Mossleigh AGCM,02-Sep-10,3.115,21.71,11.06,25.49,94.4,64.897,359.1,0,7.176
Mossleigh AGCM,03-Sep-10,1.717,24.8,13.808,22.91,95.2,58.617,359.1,0,11.084
Mossleigh AGCM,04-Sep-10,7.2,20.4,13.481,49.31,95,70.165,362.8,3.7,10.422
Mossleigh AGCM,05-Sep-10,5.287,10.26,7.363,74.4,95.7,90.775,377.2,14.4,7.41
Mossleigh AGCM,06-Sep-10,0.876,16.31,8.231,44.65,97.1,76.617,377.3,0.1,4.781
Mossleigh AGCM,07-Sep-10,-0.754,17.19,8.556,41.84,98.4,76.621,377.9,0.6,5.148
Mossleigh AGCM,08-Sep-10,7.26,12.75,9.31,73.3,97.3,89.904,378.7,0.8,6.373
Mossleigh AGCM,09-Sep-10,7.38,10.53,8.868,87.7,98.1,93.408,379.7,1,8.108
Mossleigh AGCM,10-Sep-10,4.797,16.72,10.2,49.14,95.5,79.882,380,0.3,5.165
Mossleigh AGCM,11-Sep-10,0.843,15.47,8.407,54.36,96.6,79.896,380,0,7.188
Mossleigh AGCM,12-Sep-10,-1.566,19.28,9.011,35.72,99.2,77.439,380.1,0.1,6.996
Mossleigh AGCM,13-Sep-10,6.871,9.34,7.819,85.7,96.7,92.333,381,0.9,7.641
Mossleigh AGCM,14-Sep-10,6.207,8.9,7.289,90.1,97.7,95.029,381.8,0.8,4.881
Mossleigh AGCM,15-Sep-10,7.16,17.34,10.344,63.28,97.9,87.385,382.3,0.5,9.668
Mossleigh AGCM,16-Sep-10,2.97,7.98,5.765,87.9,97.8,93.838,390.4,8.1,8.276
Mossleigh AGCM,17-Sep-10,0.796,8.34,3.169,58.6,97.2,84.435,390.8,0.4,6.81
Mossleigh AGCM,18-Sep-10,0.745,6.532,3.952,70,94.2,85.283,390.8,0,9.227
Mossleigh AGCM,19-Sep-10,4.343,7.07,5.435,87.9,98.6,94.771,402,11.2,7.243
Mossleigh AGCM,20-Sep-10,3.163,6.89,4.771,81.3,98.8,92.092,402.2,0.2,9.279
Mossleigh AGCM,21-Sep-10,2.103,7.24,3.964,71,97.8,89.066,404.3,2.1,6.425
Mossleigh AGCM,22-Sep-10,3.546,12.41,7.044,55.61,93.8,77.398,404.3,0,12.019
Mossleigh AGCM,23-Sep-10,-1.71,18.18,7.092,27.12,99.3,73.073,404.4,0.1,8.648
Mossleigh AGCM,24-Sep-10,5.087,18.95,11.45,24.89,73.3,51.819,404.4,0,11.936
Mossleigh AGCM,25-Sep-10,6.998,26.36,16.079,21.02,71.2,45.196,404.4,0,20.217
Mossleigh AGCM,26-Sep-10,3.881,24.41,15.353,28.21,95.9,51.105,404.4,0,13.813
Mossleigh AGCM,27-Sep-10,3.307,25.98,15.045,28.05,97,62.514,404.4,0,15.114
Mossleigh AGCM,28-Sep-10,4.276,27.54,15.412,27.82,95.9,63.653,404.4,0,14.137
Mossleigh AGCM,29-Sep-10,-0.429,20.46,9.641,30.28,98.7,69.588,404.4,0,7.265
Mossleigh AGCM,30-Sep-10,0.166,17.35,8.59,33.93,97.4,66.189,404.4,0,10.335
Mossleigh AGCM,01-Oct-10,-3.33,20.08,9.906,29.48,96.6,58.489,404.4,0,13.11
Mossleigh AGCM,02-Oct-10,1.398,27.86,14.636,15.96,97.8,56.602,404.4,0,7.852
Mossleigh AGCM,03-Oct-10,2.791,16.85,11.583,49.39,93.4,65.7,404.5,0.1,6.771
Mossleigh AGCM,04-Oct-10,6.895,21.44,12.846,44.97,97.9,81.319,404.8,0.3,3.733
Mossleigh AGCM,05-Oct-10,3.7,15.81,10.234,39.39,95.2,70.734,411.7,6.9,12.088
Mossleigh AGCM,06-Oct-10,-0.63,22.93,11.953,20.68,95.7,54.372,411.7,0,8.267
Mossleigh AGCM,07-Oct-10,-0.334,23.51,12.523,28.85,95.4,60.699,411.7,0,7.719
Mossleigh AGCM,08-Oct-10,4.606,21.87,13.091,25.68,82.9,55.33,411.7,0,9.428
Mossleigh AGCM,09-Oct-10,1.66,22.65,12.328,23.67,94.6,58.745,411.7,0,9.828
Mossleigh AGCM,10-Oct-10,6.957,25.51,16.641,28.08,89.4,54.43,412,0.3,15.395
Mossleigh AGCM,11-Oct-10,0.086,10.24,5.856,63.98,92.5,79.623,414.6,2.6,10.877
Mossleigh AGCM,12-Oct-10,-3.373,16.78,5.723,20.91,92.1,59.581,414.7,0.1,9.424
Mossleigh AGCM,13-Oct-10,-1.918,18.9,7.63,16.89,92.9,53.777,414.7,0,11.156
Mossleigh AGCM,14-Oct-10,-4.532,23.85,9.924,10.38,87.5,40.452,414.7,0,10.093
Mossleigh AGCM,15-Oct-10,-1.707,12.24,3.979,32.09,97.2,70.538,416.1,1.4,13.259
Mossleigh AGCM,16-Oct-10,-8.27,7.74,-1.174,39.4,94.6,77.307,416.2,0.1,6.146
Mossleigh AGCM,17-Oct-10,-9.83,11.11,-0.588,21.07,92.6,69.085,416.2,0,5.752
Mossleigh AGCM,18-Oct-10,-7.78,16.25,4.417,22.43,88.1,55.693,416.2,0,8.848
Mossleigh AGCM,19-Oct-10,-1.225,19.47,9.014,26.18,79.4,53.485,416.2,0,12.328
Mossleigh AGCM,20-Oct-10,-2.319,17.33,7.647,29.64,92.8,60.656,416.2,0,7.438
Mossleigh AGCM,21-Oct-10,2.246,22.65,12.009,18.59,77.5,43.372,416.2,0,8.963
Mossleigh AGCM,22-Oct-10,-2.758,9.55,3.12,62.8,95.7,80.368,416.2,0,5.1
Mossleigh AGCM,23-Oct-10,-4.291,10.02,3.848,58.64,95.9,80.23,416.2,0,6.749
Mossleigh AGCM,24-Oct-10,-3.938,10.88,3.243,52.07,99.5,84.252,417.9,1.7,8.39
Mossleigh AGCM,25-Oct-10,-1.004,2.179,0.557,82.4,98.9,91.179,421.9,4,14.026
Mossleigh AGCM,26-Oct-10,-3.614,1.765,-1.076,77,96.4,91.079,421.9,0,6.768
Mossleigh AGCM,27-Oct-10,-4.292,0.511,-2.024,87,99,95.15,421.9,0,6.982
Mossleigh AGCM,28-Oct-10,-7.74,2.66,-2.077,86.9,98.9,95.317,421.9,0,6.993
Mossleigh AGCM,29-Oct-10,-5.406,12.04,0.453,37.09,99,82.344,422,0.1,4.418
Mossleigh AGCM,30-Oct-10,-8.63,14.03,0.758,19.81,92.4,61.601,422,0,10.353
Mossleigh AGCM,31-Oct-10,-6.392,14.88,5.837,30.65,87.7,60.544,422,0,14.143
Mossleigh AGCM,01-Nov-10,-4.595,18.67,8.353,26.75,93.6,52.517,422,0,21.077
Mossleigh AGCM,02-Nov-10,-0.115,14.81,7.131,23.9,83,52.784,422,0,12.594
Mossleigh AGCM,03-Nov-10,-0.4,14.53,6.742,16.06,58.83,35.977,422,0,12.227
Mossleigh AGCM,04-Nov-10,-4.823,20.43,7.196,22.53,86.7,49.267,422,0,9.322
Mossleigh AGCM,05-Nov-10,-0.426,20.71,12.6,21.92,83.5,42.209,422,0,15.269
Mossleigh AGCM,06-Nov-10,-8.2,16.4,3.139,35.13,94,69.947,422,0,9.092
Mossleigh AGCM,07-Nov-10,-4.375,17.18,7.022,32.66,93.5,62.841,422,0,12.519
Mossleigh AGCM,08-Nov-10,-3.445,4.769,2.356,52.9,95,74.864,422,0,7.403
Mossleigh AGCM,09-Nov-10,-10.04,7.08,-3.095,36.95,97.6,79.798,422,0,5.457
Mossleigh AGCM,10-Nov-10,-11.45,3.826,-4.933,55.01,94.4,80.946,422,0,4.74
Mossleigh AGCM,11-Nov-10,-13.19,5.081,-4.094,35.73,92.7,70.82,422,0,6.143
Mossleigh AGCM,12-Nov-10,-7.41,6.045,1.137,50.74,93.4,63.53,422,0,9.474
Mossleigh AGCM,13-Nov-10,-11.45,11.81,-0.874,32.16,90,65.212,422,0,8.028
Mossleigh AGCM,14-Nov-10,-9.52,8.76,0.354,40.81,92.1,70.163,422.3,0.3,6.06
Mossleigh AGCM,15-Nov-10,1.082,8.81,3.812,54.08,94.5,82.488,425.4,3.1,8.326
Mossleigh AGCM,16-Nov-10,-12.22,1.082,-7.167,90.7,98.7,94.017,430.6,5.2,17.864
Mossleigh AGCM,17-Nov-10,-14.2,-10.69,-12.252,85.1,91.2,87.387,432.5,1.9,14.78
Mossleigh AGCM,18-Nov-10,-27.3,-11.98,-15.713,80.2,91.3,85.425,433.5,1,14.685
Mossleigh AGCM,19-Nov-10,-29.48,-14.47,-21.852,75.3,89.3,82.012,434,0.5,4.993
Mossleigh AGCM,20-Nov-10,-21.41,-15.78,-18.499,79.8,85.8,83.721,434.6,0.6,3.543
Mossleigh AGCM,21-Nov-10,-25.85,-13.8,-20.533,78.6,86.3,82.646,435.8,1.2,2.66
Mossleigh AGCM,22-Nov-10,-27.98,-18.85,-20.635,77.1,84.1,81.396,437.1,1.3,13.632
Mossleigh AGCM,23-Nov-10,-31.42,-22.05,-26.347,70.9,78.7,76.067,437.3,0.2,7.783
Mossleigh AGCM,24-Nov-10,-34.95,-16.02,-26.755,65.96,79.3,73.165,437.4,0.1,12.184
Mossleigh AGCM,25-Nov-10,-21.67,0.516,-6.077,62.5,80.6,67.716,437.4,0,18.337
Mossleigh AGCM,26-Nov-10,-6.623,2.827,-0.873,54.85,74.1,66.28,437.5,0.1,23.464
Mossleigh AGCM,27-Nov-10,-17.14,-3.858,-9.623,61.15,88.5,75.103,437.5,0,6.626
Mossleigh AGCM,28-Nov-10,-15.22,-5.232,-8.192,76,95,89.408,440.1,2.6,6.484
Mossleigh AGCM,29-Nov-10,-23.61,-10.09,-17.159,79.1,93.1,86.171,440.3,0.2,5.349
Mossleigh AGCM,30-Nov-10,-20.99,1.682,-10.791,68.51,89.7,82.08,440.4,0.1,9.458
Mossleigh AGCM,01-Dec-10,-16.99,-0.024,-6.743,57.62,86.5,71.647,440.4,0,7.366
Mossleigh AGCM,02-Dec-10,-20.43,-9.28,-14.326,75.4,91.6,84.883,440.4,0,3.821
Mossleigh AGCM,03-Dec-10,-18.47,-9.09,-13.168,85.9,93.6,90.358,440.5,0.1,6.39
Mossleigh AGCM,04-Dec-10,-23.06,-11.96,-19.155,81.6,90.1,85.025,440.5,0,9.71
Mossleigh AGCM,05-Dec-10,-26.81,-8.24,-19.068,63.34,91.6,79.58,440.6,0.1,8.223
Mossleigh AGCM,06-Dec-10,-25.89,-1.478,-15.794,65.11,83.9,76.411,440.6,0,4.992
Mossleigh AGCM,07-Dec-10,-17.14,-6.052,-11.927,63.56,86.6,78.468,440.6,0,4.221
Mossleigh AGCM,08-Dec-10,-12.8,5.577,1.067,64.1,88.4,72.728,440.6,0,19.989
Mossleigh AGCM,09-Dec-10,-17.31,-1.33,-11.842,71.1,92.6,87.908,440.7,0.1,7.443
Mossleigh AGCM,10-Dec-10,-15.98,-11.32,-14.416,82.1,92.3,88.45,441.2,0.5,7.907
Mossleigh AGCM,11-Dec-10,-21.19,-9.61,-16.635,77,88.3,84.3,441.2,0,10.754
Mossleigh AGCM,12-Dec-10,-16,4.394,-7.988,66.29,93.4,87.297,441.3,0.1,12.636
Mossleigh AGCM,13-Dec-10,-9.89,5.691,-2.561,56.24,85.6,73.06,441.3,0,8.843
Mossleigh AGCM,14-Dec-10,-5.498,4.64,1.362,64.83,84.2,74.19,441.3,0,24.175
Mossleigh AGCM,15-Dec-10,-14.35,-1.02,-5.618,61.67,91.7,74.853,441.4,0.1,12.442
Mossleigh AGCM,16-Dec-10,-14.98,-11.61,-12.87,78.9,92.1,87.95,441.6,0.2,4.184
Mossleigh AGCM,17-Dec-10,-12.42,-10.31,-11.407,88,92,90.7,441.7,0.1,9.591
Mossleigh AGCM,18-Dec-10,-12.27,-10.69,-11.358,80.5,88.4,84.337,441.7,0,13.767
Mossleigh AGCM,19-Dec-10,-23.21,-12.13,-15.783,81.6,90.9,86.663,442.1,0.4,6.319
Mossleigh AGCM,20-Dec-10,-21.41,-14,-16.515,83.7,88.6,86.429,442.2,0.1,8.063
Mossleigh AGCM,21-Dec-10,-22.97,0.27,-12.988,71.5,92.6,84.037,442.2,0,8.456
Mossleigh AGCM,22-Dec-10,-19.07,-7.63,-14.87,73.5,90.4,84.879,442.3,0.1,5.592
Mossleigh AGCM,23-Dec-10,-20.18,-8.89,-14.882,72.7,88.1,84.733,442.3,0,4.382
Mossleigh AGCM,24-Dec-10,-18.79,5.018,-6.302,51.49,88.9,72.192,442.3,0,16.613
Mossleigh AGCM,25-Dec-10,-1.631,7.42,4.292,46.14,71.5,52.916,442.3,0,27.002
Mossleigh AGCM,26-Dec-10,-4.859,5.163,1.476,51.26,77.7,64.919,442.3,0,20.777
Mossleigh AGCM,27-Dec-10,-7.09,2.44,-3.353,58.67,84.5,68.33,442.3,0,13.469
Mossleigh AGCM,28-Dec-10,-9.48,0.101,-4.834,62.6,94.4,75.267,442.3,0,12.534
Mossleigh AGCM,29-Dec-10,-18.45,-5.522,-12.574,82.1,95.1,88.242,444,1.7,13.875
Mossleigh AGCM,30-Dec-10,-27.4,-17.29,-19.72,78.2,85.7,82.742,445.5,1.5,5.254
Mossleigh AGCM,31-Dec-10,-30.61,-13.04,-24.737,74.1,86.7,79.4,445.7,0.2,9.381
Queenstown,01-Jan-10,-23.87,0.197,-14.342,80,91.7,85.737,0.1,0.1,23.035
Queenstown,02-Jan-10,-18.28,2.164,-12.3,71.8,84.8,79.629,0.3,0.2,20.233
Queenstown,03-Jan-10,-20.47,-11.61,-17.09,65.81,91.2,83.688,0.4,0.1,11.454
Queenstown,04-Jan-10,-16.71,-11.34,-14.046,84.6,92,88.737,0.4,0,7.93
Queenstown,05-Jan-10,-22.4,-15.05,-16.863,84.4,90.9,87.017,3.3,2.9,11.622
Queenstown,06-Jan-10,-26.21,-17.39,-21.386,78.1,85.6,82.808,3.7,0.4,9.167
Queenstown,07-Jan-10,-30.14,-14.56,-23.951,74.3,85.8,79.754,4.1,0.4,4.6
Queenstown,08-Jan-10,-25.33,2.131,-6.877,41.1,86.9,66.466,4.7,0.6,6.187
Queenstown,09-Jan-10,-3.817,5.851,0.548,54.7,76.5,69.351,4.7,0,9.785
Queenstown,10-Jan-10,-1.723,5.11,1.544,60.91,83.9,72.123,4.7,0,13.548
Queenstown,11-Jan-10,-1.153,6.96,2.808,70.2,84.1,78,4.7,0,29.717
Queenstown,12-Jan-10,2.514,6.76,4.03,60.46,80.3,73.141,4.7,0,20.203
Queenstown,13-Jan-10,-0.286,8.77,3.023,61.26,87.3,76.42,4.7,0,5.885
Queenstown,14-Jan-10,-0.719,8.57,2.598,51.94,83.3,71.876,4.7,0,10.141
Queenstown,15-Jan-10,0.942,7.15,3.588,52.04,80.5,65.853,4.7,0,21.498
Queenstown,16-Jan-10,-3.491,5.223,-0.234,53.13,89.9,77.655,4.7,0,9.421
Queenstown,17-Jan-10,-4.263,4.678,0.336,67.8,86.9,76.653,4.7,0,16.136
Queenstown,18-Jan-10,-1.406,6.644,2.784,63.9,81.8,72.258,4.7,0,16.135
Queenstown,19-Jan-10,-5.349,2.574,-1.528,63.71,90,76.845,4.7,0,4.731
Queenstown,20-Jan-10,-5.77,2.7,-3.005,68.99,99,93.058,4.7,0,5.273
Queenstown,21-Jan-10,-8.73,-4.697,-7.552,94.7,97.6,95.583,4.7,0,2.743
Queenstown,22-Jan-10,-8.05,-6.362,-6.992,95.3,96.4,95.912,4.9,0.2,1.742
Queenstown,23-Jan-10,-8.51,-6.507,-7.672,94.6,96.3,95.24,9.3,4.4,2.723
Queenstown,24-Jan-10,-16.25,-8.38,-10.299,86.2,94.7,91.7,9.9,0.6,5.623
Queenstown,25-Jan-10,-19.27,-12.54,-15.705,85.4,90.7,88.565,10.1,0.2,3.263
Queenstown,26-Jan-10,-19.15,-10.07,-14.522,67.91,90.9,85.111,10.2,0.1,3.341
Queenstown,27-Jan-10,-20.75,-7.92,-15.579,68.97,90.7,83.278,10.3,0.1,4.354
Queenstown,28-Jan-10,-20.04,-5.481,-12.817,63.55,91,81.602,10.3,0,5.692
Queenstown,29-Jan-10,-13.7,-3.995,-10.082,64.51,90.8,85.055,10.4,0.1,5.215
Queenstown,30-Jan-10,-12.13,-8.29,-10.062,70.6,87.7,80.925,10.4,0,6.291
Queenstown,31-Jan-10,-13.56,-10.48,-11.97,82.8,91.8,88.474,11.11,0.71,14.401
Queenstown,01-Feb-10,-13.22,-1.609,-9.429,68.91,94.3,86.571,11.4,0.29,7.706
Queenstown,02-Feb-10,-14.24,-6.33,-9.793,82.7,94.6,90.988,11.4,0,5.816
Queenstown,03-Feb-10,-13.48,-9.42,-11.125,91.4,95.4,92.896,11.4,0,4.434
Queenstown,04-Feb-10,-17.31,-7.8,-12.67,87,92.9,91.021,11.5,0.1,3.373
Queenstown,05-Feb-10,-20.47,-7.24,-14.505,78.3,95,87.317,11.7,0.2,4.686
Queenstown,06-Feb-10,-12.88,-7.88,-9.26,93.2,95.1,93.998,11.7,0,6.319
Queenstown,07-Feb-10,-9.21,-6.737,-7.908,93.1,95.3,94.662,11.8,0.1,5.799
Queenstown,08-Feb-10,-16.34,-8.85,-12.004,84.3,94.5,90.154,12.1,0.3,6.125
Queenstown,09-Feb-10,-14.81,-2.261,-9.265,70.8,94.2,86.898,12.2,0.1,2.976
Queenstown,10-Feb-10,-9.96,0.386,-5.241,60.82,89.1,76.24,12.2,0,4.278
Queenstown,11-Feb-10,-11.11,2.909,-6.153,49.66,94.9,79.547,12.2,0,4.742
Queenstown,12-Feb-10,-12.23,1.968,-6.695,62.94,97.5,87.216,12.2,0,5.268
Queenstown,13-Feb-10,-13.99,-8.67,-11.431,82.9,94.5,90.558,12.2,0,10.334
Queenstown,14-Feb-10,-15.73,-3.659,-9.606,83.4,90.5,87.667,12.2,0,28.255
Queenstown,15-Feb-10,-5.951,2.942,-2.07,84,99,93.246,12.5,0.3,8.466
Queenstown,16-Feb-10,-4.36,-0.365,-1.973,95,99.9,98.592,12.6,0.1,8.782
Queenstown,17-Feb-10,-3.929,-0.73,-2.316,94.8,98.8,97.515,15,2.4,13.244
Queenstown,18-Feb-10,-9.57,1.064,-3.207,64.19,98.6,82.639,15.4,0.4,13.969
Queenstown,19-Feb-10,-11.7,-2.193,-6.915,72.5,91.8,85.2,15.6,0.2,13.025
Queenstown,20-Feb-10,-12.37,-6.696,-9.789,77.8,96.7,90.165,15.8,0.2,8.244
Queenstown,21-Feb-10,-11.84,-2.9,-8.562,68.8,95,86.792,15.8,0,11.792
Queenstown,22-Feb-10,-12.69,-0.072,-7.623,56.28,96.4,85.047,15.9,0.1,8.073
Queenstown,23-Feb-10,-14.72,-3.029,-9.688,88.4,96.8,93.275,15.9,0,3.685
Queenstown,24-Feb-10,-10.32,4.484,0.235,49.27,96.7,68.755,16,0.1,8.275
Queenstown,25-Feb-10,-4.915,8.06,0.938,46.72,82.6,65.002,16,0,5.797
Queenstown,26-Feb-10,-5.108,6.033,0.135,44.82,92.7,68.48,16,0,11.134
Queenstown,27-Feb-10,-2.72,7.41,0.889,67.23,97.2,86.149,16,0,12.149
